parent_id	account_id	system	account_kind	evidence_locator	qualifying_evidence
2502.11336	2502.11336:roberta	RoBERTa	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 and datastore ablation; RoBERTa, LR-GLTR, DNA-GPT, and all three named ExaGPT datastore states cross 0.90 AUROC on a source/domain cell
2502.11336	2502.11336:lr-gltr	Logistic-regression GLTR	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 and datastore ablation; RoBERTa, LR-GLTR, DNA-GPT, and all three named ExaGPT datastore states cross 0.90 AUROC on a source/domain cell
2502.11336	2502.11336:dna-gpt	DNA-GPT	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 and datastore ablation; RoBERTa, LR-GLTR, DNA-GPT, and all three named ExaGPT datastore states cross 0.90 AUROC on a source/domain cell
2502.11336	2502.11336:exagpt-2000	ExaGPT 2,000-example datastore	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 and datastore ablation; RoBERTa, LR-GLTR, DNA-GPT, and all three named ExaGPT datastore states cross 0.90 AUROC on a source/domain cell
2502.11336	2502.11336:exagpt-500	ExaGPT 500-example datastore	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 and datastore ablation; RoBERTa, LR-GLTR, DNA-GPT, and all three named ExaGPT datastore states cross 0.90 AUROC on a source/domain cell
2502.11336	2502.11336:exagpt-500-ivfpq	ExaGPT 500-example IVFPQ datastore	primary_result	Primary PDF full text and all main/appendix result tables	Table 2 and datastore ablation; RoBERTa, LR-GLTR, DNA-GPT, and all three named ExaGPT datastore states cross 0.90 AUROC on a source/domain cell
2502.04528	2502.04528:fairopt	FairOPT group-adaptive thresholding	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 8; FairOPT preserves about 0.90 dataset accuracy while reducing disparity, and Desklib with FairOPT or static thresholds crosses 0.90 accuracy/F1 on RAID/MAGE/SemEval slices
2502.04528	2502.04528:desklib-fairopt	Desklib with FairOPT thresholds	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 8; FairOPT preserves about 0.90 dataset accuracy while reducing disparity, and Desklib with FairOPT or static thresholds crosses 0.90 accuracy/F1 on RAID/MAGE/SemEval slices
2502.04528	2502.04528:desklib-static	Desklib with static threshold	primary_result	Primary PDF full text and all main/appendix result tables	Tables 3 and 8; FairOPT preserves about 0.90 dataset accuracy while reducing disparity, and Desklib with FairOPT or static thresholds crosses 0.90 accuracy/F1 on RAID/MAGE/SemEval slices
2501.18998	2501.18998:fastdetectgpt-baseline	FastDetectGPT unperturbed baseline	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Appendix Table 5; unperturbed FastDetectGPT and each named embedding-attack state retain AUROC >=0.90 on at least one source/model black-box or white-box cell
2501.18998	2501.18998:fastdetectgpt-bert	FastDetectGPT after BERT embedding attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Appendix Table 5; unperturbed FastDetectGPT and each named embedding-attack state retain AUROC >=0.90 on at least one source/model black-box or white-box cell
2501.18998	2501.18998:fastdetectgpt-elmo	FastDetectGPT after ELMo embedding attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Appendix Table 5; unperturbed FastDetectGPT and each named embedding-attack state retain AUROC >=0.90 on at least one source/model black-box or white-box cell
2501.18998	2501.18998:fastdetectgpt-fasttext	FastDetectGPT after FastText embedding attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Appendix Table 5; unperturbed FastDetectGPT and each named embedding-attack state retain AUROC >=0.90 on at least one source/model black-box or white-box cell
2501.18998	2501.18998:fastdetectgpt-glove	FastDetectGPT after GloVe embedding attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Appendix Table 5; unperturbed FastDetectGPT and each named embedding-attack state retain AUROC >=0.90 on at least one source/model black-box or white-box cell
2501.18998	2501.18998:fastdetectgpt-tmae	FastDetectGPT after TM-AE embedding attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Appendix Table 5; unperturbed FastDetectGPT and each named embedding-attack state retain AUROC >=0.90 on at least one source/model black-box or white-box cell
2501.18998	2501.18998:fastdetectgpt-word2vec	FastDetectGPT after Word2Vec embedding attack	primary_result	Primary PDF full text and all main/appendix result tables	Table 1 and Appendix Table 5; unperturbed FastDetectGPT and each named embedding-attack state retain AUROC >=0.90 on at least one source/model black-box or white-box cell
2501.14288	2501.14288:deberta	DeBERTa-v3-large	primary_result	Primary PDF full text and all main/appendix result tables	Table I; DeBERTa, its three staged architecture/training states, and the final ensemble report AUC 91.2%-94.7%, while F1/Pearson are lower
2501.14288	2501.14288:deberta-lstm	DeBERTa plus bidirectional LSTM	primary_result	Primary PDF full text and all main/appendix result tables	Table I; DeBERTa, its three staged architecture/training states, and the final ensemble report AUC 91.2%-94.7%, while F1/Pearson are lower
2501.14288	2501.14288:deberta-lstm-attention	DeBERTa plus LSTM and linear attention	primary_result	Primary PDF full text and all main/appendix result tables	Table I; DeBERTa, its three staged architecture/training states, and the final ensemble report AUC 91.2%-94.7%, while F1/Pearson are lower
2501.14288	2501.14288:target-shuffling	DeBERTa plus LSTM, attention, and target shuffling	primary_result	Primary PDF full text and all main/appendix result tables	Table I; DeBERTa, its three staged architecture/training states, and the final ensemble report AUC 91.2%-94.7%, while F1/Pearson are lower
2501.14288	2501.14288:ensemble	Semantic-similarity ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Table I; DeBERTa, its three staged architecture/training states, and the final ensemble report AUC 91.2%-94.7%, while F1/Pearson are lower
2501.11914	2501.11914:inverse-perplexity-en	LuxVeri English inverse-perplexity ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Table 5 reports the selected English Inverse Perplexity ensemble at 0.7458 macro F1; it is separately disposed but below the high-accuracy threshold.
2501.11914	2501.11914:inverse-perplexity-multi	LuxVeri multilingual inverse-perplexity ensemble	primary_result	Primary PDF full text and all main/appendix result tables	Table 5 reports the selected multilingual Inverse Perplexity ensemble at 0.7513 macro F1; it is separately disposed but below the high-accuracy threshold.
2501.11012	2501.11012:english-advacheck	Advacheck	embedded_result	English Tables 4 and 8	97.2% PeerReview accuracy; 83.07% official macro F1
2501.11012	2501.11012:english-unibuc-nlp	Unibuc-NLP	embedded_result	English Tables 4 and 8	94.1% PeerReview accuracy; 83.01% official macro F1
2501.11012	2501.11012:english-fraunhofer-sit	Fraunhofer SIT	embedded_result	English Tables 4 and 8	92.1% PeerReview accuracy; 82.80% official macro F1
2501.11012	2501.11012:english-grape	Grape	embedded_result	English Tables 4 and 8	97.4% PeerReview accuracy; 81.88% official macro F1
2501.11012	2501.11012:english-techexperts-ipn	TechExperts(IPN)	embedded_result	English Tables 4 and 8	95.5% PeerReview accuracy; 81.53% official macro F1
2501.11012	2501.11012:english-turquaz	TurQUaz	embedded_result	English Tables 4 and 8	96.9% PeerReview accuracy; 80.68% official macro F1
2501.11012	2501.11012:english-szegedai	SzegedAI	embedded_result	English Tables 4 and 8	97.2% PeerReview accuracy; 79.10% official macro F1
2501.11012	2501.11012:english-aaig	AAIG	embedded_result	English Tables 4 and 8	97.2% PeerReview accuracy; 78.74% official macro F1
2501.11012	2501.11012:english-dcbu	DCBU	embedded_result	English Tables 4 and 8	96.9% PeerReview accuracy; 77.13% official macro F1
2501.11012	2501.11012:english-alfa	Alfa	embedded_result	English Tables 4 and 8	93.2% PeerReview accuracy; 75.37% official macro F1
2501.11012	2501.11012:english-l3i-plus-plus	L3i++	embedded_result	English Tables 4 and 8	92.5% PeerReview accuracy; 74.63% official macro F1
2501.11012	2501.11012:english-luxveri	LuxVeri	embedded_result	English Tables 4 and 8	95.2% PeerReview accuracy; 74.58% official macro F1
2501.11012	2501.11012:english-azlearning	azlearning	embedded_result	English Tables 4 and 8	92.2% PeerReview accuracy; 74.14% official macro F1
2501.11012	2501.11012:english-honghanhh	honghanhh	embedded_result	English Tables 4 and 8	92.2% PeerReview accuracy; 73.94% official macro F1
2501.11012	2501.11012:english-baseline	RoBERTa baseline	embedded_result	English Tables 3, 4, and 8	92.2% PeerReview accuracy; 73.42% official macro F1
2501.11012	2501.11012:english-vx1291	VX1291	embedded_result	English Tables 4 and 8	90.8% PeerReview accuracy; 72.93% official macro F1
2501.11012	2501.11012:english-rockstart	rockstart	embedded_result	English Tables 4 and 8	90.3% PeerReview accuracy; 72.24% official macro F1
2501.11012	2501.11012:multilingual-grape	Grape	embedded_result	Multilingual Tables 6 and 9-11	99.3% Essay and 98.9% QA accuracy; 79.16% official macro F1
2501.11012	2501.11012:multilingual-rockstart	rockstart	embedded_result	Multilingual Tables 6 and 9-11	100% Tweet accuracy and up to 96.8% language accuracy; 75.57% official macro F1
2501.11012	2501.11012:multilingual-nota-ai	Nota AI	embedded_result	Multilingual Tables 6 and 9-11	97.7% Essay, 96.2% QA, and 96.4% Hebrew accuracy; 75.32% official macro F1
2501.11012	2501.11012:multilingual-luxveri	LuxVeri	embedded_result	Multilingual Tables 6 and 9-11	98.9% Tweet, 97.3% Hebrew, and 94.9% German accuracy; 75.13% official macro F1
2501.11012	2501.11012:multilingual-baseline	XLM-RoBERTa baseline	embedded_result	Multilingual Tables 3, 6, and 9-11	97.7% Essay and 94.4% Tweet accuracy; 74.16% official macro F1
2501.11012	2501.11012:multilingual-techexperts-ipn	TechExperts(IPN)	embedded_result	Multilingual Tables 6 and 9-11	98.9% QA, 97.7% Essay, and 96.6% original-prompt accuracy; 74.63% official macro F1
2501.11012	2501.11012:multilingual-azlearning	azlearning	embedded_result	Multilingual Tables 6 and 9-11	95.5% Tweet, 95.1% QA, and 93.5% German accuracy; 74.36% official macro F1
2501.11012	2501.11012:multilingual-nampfiev1995	nampfiev1995	embedded_result	Multilingual Tables 6 and 9-11	95.2% QA, 93.8% Tweet, and 92.2% German accuracy; 74.27% official macro F1
2501.11012	2501.11012:multilingual-starlight1	starlight1	embedded_result	Multilingual Tables 6 and 9-11	98.5% Essay and 93.0% Kazakh accuracy; 73.78% official macro F1
2501.11012	2501.11012:multilingual-abit7431	abit7431	embedded_result	Multilingual Tables 6 and 9-11	94.7% Essay, 94.5% QA, and 93.1% original-prompt accuracy; 72.65% official macro F1
2501.11012	2501.11012:multilingual-fraunhofer-sit	Fraunhofer SIT	embedded_result	Multilingual Tables 6 and 9-11	95.4% QA, 94.2% Essay, and 93.0% original-prompt accuracy; 72.58% official macro F1
2501.11012	2501.11012:multilingual-mail6djj	mail6djj	embedded_result	Multilingual Tables 6 and 9-11	96.7% Essay, 94.9% QA, and 93.3% Hebrew accuracy; 72.24% official macro F1
2501.11012	2501.11012:multilingual-saehyunma	saehyunma	embedded_result	Multilingual Tables 6 and 9-11	95.9% QA, 94.3% original-prompt, and 92.7% Kazakh accuracy; 72.20% official macro F1
2501.11012	2501.11012:multilingual-seven	seven	embedded_result	Multilingual Tables 6 and 9-11	99.2% Essay and QA, 95.7% original-prompt, and 93.2% Chinese accuracy; 71.40% official macro F1
2501.11012	2501.11012:multilingual-jojoc	jojoc	embedded_result	Multilingual Tables 6 and 9-11	97.0% Essay, 92.4% QA, and 90.4% fill-gap accuracy; 70.72% official macro F1
2501.11012	2501.11012:multilingual-yaoxy	yaoxy	embedded_result	Multilingual Tables 6 and 9-11	99.2% QA, 97.0% Essay, and 96.4% original-prompt accuracy; 69.54% official macro F1
2501.11012	2501.11012:multilingual-bennben	bennben	embedded_result	Multilingual Tables 6 and 9-11	97.7% Essay, 92.2% QA, and 91.6% fill-gap accuracy; 69.13% official macro F1
2501.11012	2501.11012:multilingual-fangsifan	fangsifan	embedded_result	Multilingual Tables 6 and 9-11	99.1% Essay and QA, 95.1% original-prompt, and 94.9% fill-gap accuracy; 68.60% official macro F1
2501.11012	2501.11012:multilingual-yuwert777	yuwert777	embedded_result	Multilingual Tables 6 and 9-11	99.1% QA, 96.1% original-prompt, and 93.8% fill-gap accuracy; 68.45% official macro F1
2501.11012	2501.11012:multilingual-honghanhh	honghanhh	embedded_result	Multilingual Tables 6 and 11	93.8% German accuracy; 67.61% official macro F1
2501.11012	2501.11012:multilingual-tmarchitan	tmarchitan / Unibuc-NLP	embedded_result	Multilingual Tables 6 and 9-11	100% Tweet, 94.7% QA, and 94.4% original-prompt accuracy; 66.29% official macro F1
2501.11012	2501.11012:multilingual-sohailwaleed2	sohailwaleed2	embedded_result	Multilingual Tables 6 and 9	99.3% Tweet accuracy; 52.53% official macro F1
2501.09813	2501.09813:qwen2.5-0.5b	Qwen2.5-0.5B causal classifier	embedded_result	Training validation Table 2, test Figure 3, and official Table 3	0.966 validation macro F1 and nearly 100% accuracy on NLPeer sources, but 0.8301 official test macro F1
2501.08913	2501.08913:leidos-v1.0.3	Leidos	embedded_result	RAID cross-domain Task 3 Tables 4-5	99.4% non-adversarial and 97.2% adversarial TPR at 5% FPR
2501.08913	2501.08913:leidos-v1.0.2	Leidos	embedded_result	RAID cross-domain Task 3 Tables 4-5	99.3% non-adversarial and 97.7% adversarial TPR at 5% FPR
2501.08913	2501.08913:leidos-v1.0.4	Leidos	embedded_result	RAID cross-domain Task 3 Tables 4-5	99.2% non-adversarial and 97.6% adversarial TPR at 5% FPR
2501.08913	2501.08913:leidos-v1.0.1	Leidos	embedded_result	RAID cross-domain Task 3 Tables 4-5	99.1% non-adversarial and 95.7% adversarial TPR at 5% FPR
2501.08913	2501.08913:pangram	Pangram	embedded_result	RAID cross-domain Task 3 Tables 4-5	99.3% non-adversarial and 97.7% adversarial TPR at 5% FPR
2501.08913	2501.08913:ustc-bupt-r-l-focal-loss	USTC-BUPT R-L Focal Loss	embedded_result	RAID cross-domain Task 3 Tables 4-5	98.1% non-adversarial and 92.7% adversarial TPR at 5% FPR
2501.08913	2501.08913:alert-v1.1	ALERT	embedded_result	RAID cross-domain Task 3 Tables 4-5	91.8% non-adversarial and 82.6% adversarial TPR at 5% FPR
